Date,AWHNONAG,CES9091000001,CEU0500000003,LNS13023622,LNS13023654,LNS13023706,LNS13026511,MARTSMPCSM44000USS,MNFCTRIRSA,MNFCTRMPCIMSA,MNFCTRMPCSMSA,MPCT00XXS,MPCTNRXXS,MPCTXXXXS,MVPHGFD027MNFRBDAL,PAYEMS,UNEMPLOY,USGOVT,USPRIV,MORTGAGE15US,MORTGAGE30US
2/23/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.12,7.65
2/24/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.12,7.65
2/25/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.12,7.65
2/26/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.02,7.53
2/27/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.02,7.53
2/28/93,34.3,3079,NaN,52.8,11.6,11.1,41.2,-0.8,1.52,-0.1,0.7,NaN,NaN,NaN,3080.5,110051,9183,18902,91149,7.02,7.53
3/1/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.52,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,7.02,7.53
3/2/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,7.02,7.53
3/3/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,7.02,7.53
3/4/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,7.02,7.53
3/5/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,6.91,7.44
3/6/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,6.91,7.44
3/7/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,6.91,7.44
3/8/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,6.91,7.44
3/9/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,6.91,7.44
3/10/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,6.91,7.44
3/11/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,6.91,7.44
3/12/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,6.97,7.47
3/13/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,6.97,7.47
3/14/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,6.97,7.47
3/15/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,6.97,7.47
3/16/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,6.97,7.47
3/17/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,6.97,7.47
3/18/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,6.97,7.47
3/19/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,7.07,7.57
3/20/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,7.07,7.57
3/21/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,7.07,7.57
3/22/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,7.07,7.57
3/23/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,7.07,7.57
3/24/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,7.07,7.57
3/25/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,7.07,7.57
3/26/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,7.01,7.5
3/27/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,7.01,7.5
3/28/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,7.01,7.5
3/29/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,7.01,7.5
3/30/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,7.01,7.5
3/31/93,34.1,3071,NaN,55.1,12.4,11.3,42.6,-1,1.51,0.5,0.3,NaN,NaN,NaN,3106.7,109997,9056,18907,91090,7.01,7.5
4/1/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,7.01,7.5
4/2/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,7.03,7.53
4/3/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,7.03,7.53
4/4/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,7.03,7.53
4/5/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,7.03,7.53
4/6/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,7.03,7.53
4/7/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,7.03,7.53
4/8/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,7.03,7.53
4/9/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,7.07,7.57
4/10/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,7.07,7.57
4/11/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,7.07,7.57
4/12/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,7.07,7.57
4/13/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,7.07,7.57
4/14/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,7.07,7.57
4/15/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,7.07,7.57
4/16/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,6.93,7.45
4/17/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,6.93,7.45
4/18/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,6.93,7.45
4/19/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,6.93,7.45
4/20/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,6.93,7.45
4/21/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,6.93,7.45
4/22/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,6.93,7.45
4/23/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,6.86,7.38
4/24/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,6.86,7.38
4/25/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,6.86,7.38
4/26/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,6.86,7.38
4/27/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,6.86,7.38
4/28/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,6.86,7.38
4/29/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.51,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,6.86,7.38
4/30/93,34.4,3069,NaN,55,12,10.8,43,2.7,1.52,0.2,-0.7,NaN,NaN,NaN,3115,110304,9110,18938,91366,6.91,7.43
5/1/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.91,7.43
5/2/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.91,7.43
5/3/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.91,7.43
5/4/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.91,7.43
5/5/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.91,7.43
5/6/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.91,7.43
5/7/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.88,7.42
5/8/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.88,7.42
5/9/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.88,7.42
5/10/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.88,7.42
5/11/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.88,7.42
5/12/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.88,7.42
5/13/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.88,7.42
5/14/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.86,7.42
5/15/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.86,7.42
5/16/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.86,7.42
5/17/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.86,7.42
5/18/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.86,7.42
5/19/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.86,7.42
5/20/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.86,7.42
5/21/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.98,7.52
5/22/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.98,7.52
5/23/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.98,7.52
5/24/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.98,7.52
5/25/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.98,7.52
5/26/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.98,7.52
5/27/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.98,7.52
5/28/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.99,7.5
5/29/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.52,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.99,7.5
5/30/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.5,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.99,7.5
5/31/93,34.3,3065,NaN,53.4,13.3,10.7,40.1,1,1.5,0,1.3,NaN,NaN,NaN,3126.2,110573,9149,18951,91622,6.99,7.5
6/1/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.99,7.5
6/2/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.99,7.5
6/3/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.99,7.5
6/4/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.97,7.47
6/5/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.97,7.47
6/6/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.97,7.47
6/7/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.97,7.47
6/8/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.97,7.47
6/9/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.97,7.47
6/10/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.97,7.47
6/11/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.98,7.48
6/12/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.98,7.48
6/13/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.98,7.48
6/14/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.98,7.48
6/15/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.98,7.48
6/16/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.98,7.48
6/17/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.98,7.48
6/18/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.87,7.38
6/19/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.87,7.38
6/20/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.87,7.38
6/21/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.87,7.38
6/22/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.87,7.38
6/23/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.87,7.38
6/24/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.87,7.38
6/25/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.84,7.34
6/26/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.84,7.34
6/27/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.84,7.34
6/28/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.84,7.34
6/29/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.84,7.34
6/30/93,34.3,3067,NaN,54.4,12.5,10.5,41.9,-0.3,1.5,0.2,0.6,NaN,NaN,NaN,3180,110749,9121,18969,91780,6.84,7.34
7/1/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.84,7.34
7/2/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.76,7.23
7/3/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.76,7.23
7/4/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.76,7.23
7/5/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.76,7.23
7/6/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.76,7.23
7/7/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.76,7.23
7/8/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.76,7.23
7/9/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.71,7.19
7/10/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.71,7.19
7/11/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.71,7.19
7/12/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.71,7.19
7/13/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.71,7.19
7/14/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.71,7.19
7/15/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.71,7.19
7/16/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.67,7.16
7/17/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.67,7.16
7/18/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.67,7.16
7/19/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.67,7.16
7/20/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.67,7.16
7/21/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.67,7.16
7/22/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.67,7.16
7/23/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.7,7.2
7/24/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.7,7.2
7/25/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.7,7.2
7/26/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.7,7.2
7/27/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.7,7.2
7/28/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.7,7.2
7/29/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.5,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.7,7.2
7/30/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.52,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.75,7.25
7/31/93,34.4,3071,NaN,55,12.7,10.7,42.2,1.7,1.52,-0.3,-1.8,NaN,NaN,NaN,3171.2,111055,8930,19060,91995,6.75,7.25
8/1/93,34.3,3064,NaN,55.5,13.6,10.5,41.9,-0.2,1.52,0.1,0.2,NaN,NaN,NaN,3254.7,111210,8763,19028,92182,6.75,7.25
8/2/93,34.3,3064,NaN,55.5,13.6,10.5,41.9,-0.2,1.52,0.1,0.2,NaN,NaN,NaN,3254.7,111210,8763,19028,92182,6.75,7.25
8/3/93,34.3,3064,NaN,55.5,13.6,10.5,41.9,-0.2,1.52,0.1,0.2,NaN,NaN,NaN,3254.7,111210,8763,19028,92182,6.75,7.25
8/4/93,34.3,3064,NaN,55.5,13.6,10.5,41.9,-0.2,1.52,0.1,0.2,NaN,NaN,NaN,3254.7,111210,8763,19028,92182,6.75,7.25
8/5/93,34.3,3064,NaN,55.5,13.6,10.5,41.9,-0.2,1.52,0.1,0.2,NaN,NaN,NaN,3254.7,111210,8763,19028,92182,6.75,7.25
